TRADE_DATE,SEC_CODE,SYMBOL1,MARKET,VOLUME,TRADE_QTY,NO_OF_TRADES,LOW,BEST_ASK_PRICE,BEST_ASK_QTY,BEST_BID_PRICE,BEST_BID_QTY
03/10/2022,131282,DAIF,2,720.0,3000,2,0.24,1.02,18910.0,1.52,3000.0
03/10/2022,131283,SURA,2,1527.73,4129,7,0.37,1.14,1565.0,1.64,32289.0
03/10/2022,131285,AMON,2,1413.71,2165,6,0.64,1.11,750.0,1.61,846.0
03/10/2022,131286,MANE,1,5569.14,3117,13,1.77,1.27,716.0,1.77,255.0
03/10/2022,131287,ENTK,2,45095.49,101482,96,0.44,3.18,29700.0,3.65,27281.0
03/10/2022,141002,JPPC,2,2558.19,2076,11,1.23,1.23,25.0,1.73,0.0
03/10/2022,141003,APCT,2,10152.5,7900,29,1.27,1.64,50.0,2.13,1500.0
03/10/2022,141004,JODA,2,79.46,29,1,2.74,1.0,48.0,1.5,71.0
03/10/2022,141009,ICAG,1,2077.17,2282,5,0.91,1.09,182.0,1.59,2593.0
03/10/2022,141011,NAST,2,2.76,3,1,0.92,1.0,200.0,1.5,160.0
03/10/2022,141012,DADI,2,2981.56,2905,15,1.02,1.32,2041.0,1.82,739.0
03/10/2022,141015,JOCF,0,5726.2,4650,22,1.13,1.49,2725.0,1.98,100.0
03/10/2022,141018,JOPH,1,436615.92,12157,149,35.8,4.4,62.0,4.86,326.0
03/10/2022,141019,JOPI,2,10966.36,14350,32,0.75,1.71,731.0,2.2,2000.0
03/10/2022,141036,ATTA,2,29497.95,40130,52,0.73,2.18,8948.0,2.66,500.0
03/10/2022,141042,JOCM,0,2498.95,3913,16,0.62,1.34,650.0,1.84,1150.0
03/10/2022,141052,UMIC,1,62.4,30,1,2.08,1.0,370.0,1.5,100.0
03/10/2022,141055,JOIR,2,204.52,601,6,0.34,1.11,250.0,1.61,4450.0
03/10/2022,141058,ATCO,2,110730.06,263643,74,0.42,2.67,31725.0,3.15,287952.0
03/10/2022,141059,JNCC,0,8.0,200,1,0.04,1.0,40771.0,1.5,26135.0
03/10/2022,141061,ELZA,0,165.2,428,2,0.38,1.02,1242.0,1.52,1066.0
03/10/2022,141065,RMCC,2,4688.44,11282,9,0.41,1.18,3468.0,1.68,50300.0
03/10/2022,141070,JOST,2,6014.25,18225,13,0.33,1.27,264940.0,1.77,2300.0
03/10/2022,141073,MPHA,0,3813.78,2183,40,1.66,1.89,530.0,2.38,10.0
03/10/2022,141074,UTOB,2,4555.38,5534,10,0.82,1.2,2950.0,1.7,1266.0
03/10/2022,141086,INOH,0,9571.0,6821,28,1.39,1.62,250.0,2.11,250.0
03/10/2022,141091,NATA,2,6019.85,4665,13,1.29,1.27,80.0,1.77,900.0
03/10/2022,141094,NDAR,2,1619.22,1913,13,0.84,1.27,250.0,1.77,10.0
03/10/2022,141097,MECE,0,2494.41,5938,14,0.41,1.29,30498.0,1.79,45169.0
03/10/2022,141098,ASPMM,2,1159.86,1526,7,0.76,1.14,30.0,1.64,1000.0
03/10/2022,141106,IDMC,1,13952.4,23460,24,0.59,1.53,57858.0,2.02,56100.0
03/10/2022,141141,JVOI,2,9449.43,3479,9,2.7,1.18,450.0,1.68,200.0
03/10/2022,141170,SLCA,0,5.2,20,1,0.26,1.0,2.0,1.5,20611.0
03/10/2022,141204,JPHM,0,308.0,1050,9,0.28,1.18,250.0,1.68,3468.0
03/10/2022,141208,AQRM,2,313.39,847,4,0.37,1.07,19231.0,1.57,1500.0
03/10/2022,141209,MBED,1,22762.0,10070,7,2.26,1.14,2200.0,1.64,15.0
03/10/2022,141213,CJCC,0,3.06,16,3,0.19,1.05,894.0,1.55,275.0
03/10/2022,141216,SHLE,0,84.0,200,1,0.42,1.0,23800.0,1.5,1000.0
03/10/2022,141217,IPCH,2,7731.9,19978,27,0.38,1.6,10773.0,2.09,986.0
03/10/2022,141220,MANS,0,128.38,713,9,0.18,1.18,729.0,1.68,200.0
03/10/2022,141223,SHBA,2,493.05,125,2,3.94,1.02,100.0,1.52,22022.0
03/10/2022,142041,JOPT,1,564106.91,96868,206,5.81,5.71,5701.0,6.15,3650.0
03/11/2022,111001,JOIB,1,7684.21,2005,18,3.8,1.4,945.0,1.89,100.0
03/11/2022,111002,JOKB,1,5115.0,3100,1,1.65,1.0,3672.0,1.5,13000.0
03/11/2022,111004,THBK,1,1366.45,373,11,3.6,1.23,117.0,1.73,16.0
03/11/2022,111005,AJIB,1,1230.0,1000,1,1.23,1.0,2350.0,1.5,1000.0
03/11/2022,111006,SIBK,1,95.5,50,1,1.91,1.0,755.0,1.5,950.0
03/11/2022,111009,ABCO,1,7254.78,9301,8,0.78,1.16,1500.0,1.66,1400.0
03/11/2022,111014,INVB,1,9126.0,6200,7,1.47,1.14,1500.0,1.64,200.0
03/11/2022,111017,CAPL,1,15579.05,6581,20,2.35,1.44,811.0,1.93,22.0
03/11/2022,111021,CABK,1,155958.06,115439,17,1.34,1.36,8000.0,1.86,10000.0
03/11/2022,111022,BOJX,1,35373.0,16840,14,2.1,1.29,850.0,1.79,2450.0
03/11/2022,111027,BAMB,0,941.0,4950,3,0.19,1.05,8100.0,1.55,1000.0
03/11/2022,111033,AHLI,1,27141.05,26773,24,1.01,1.53,1794.0,2.02,168207.0
03/11/2022,113023,ARBK,1,251425.44,54270,81,4.62,2.83,2052.0,3.31,1008.0
03/11/2022,121002,MEIN,1,6380.5,5375,12,1.18,1.25,1225.0,1.75,25.0
03/11/2022,121013,MIIC,1,848.7,1845,2,0.46,1.02,500.0,1.52,8157.0
03/11/2022,121025,TIIC,1,1745.8,1247,6,1.4,1.11,500.0,1.61,610.0
03/11/2022,121026,ARAS,2,58.54,411,2,0.14,1.02,2275.0,1.52,10380.0
03/11/2022,121034,FINS,1,286186.52,427622,93,0.66,3.11,22430.0,3.58,61384.0
03/11/2022,131004,JOEP,1,284256.36,145335,224,1.93,6.12,20459.0,6.55,14200.0
03/11/2022,131010,IREL,1,1061.15,97,4,10.93,1.07,50.0,1.57,232.0
03/11/2022,131011,VFED,2,477.0,300,1,1.59,1.0,500.0,1.5,3200.0
03/11/2022,131012,SHIP,1,1300.73,604,4,2.12,1.07,279.0,1.57,621.0
03/11/2022,131017,JDPC,2,8032.2,23623,15,0.34,1.32,26212.0,1.82,70000.0
03/11/2022,131018,MHFZ,2,7.8,10,2,0.78,1.02,299.0,1.52,600.0
03/11/2022,131019,TAJM,2,4969.5,16565,9,0.3,1.18,24500.0,1.68,48789.0
03/11/2022,131022,JDFS,1,4263.5,510,4,8.35,1.07,102.0,1.57,20.0
03/11/2022,131030,JOPP,0,34.48,533,3,0.06,1.05,1604.0,1.55,4000.0
03/11/2022,131052,AIEI,1,15409.57,6105,5,2.49,1.09,1188.0,1.59,895.0
03/11/2022,131064,ABLA,0,60.35,1005,3,0.06,1.05,87347.0,1.55,69031.0
03/11/2022,131069,UINV,2,16282.04,23600,19,0.68,1.42,13539.0,1.91,4183.0
03/11/2022,131073,ULDC,2,18.1,10,1,1.81,1.0,4.0,1.5,686.0
03/11/2022,131076,JNTH,2,64410.5,166440,68,0.37,2.54,22404.0,3.02,39546.0
03/11/2022,131077,SPIC,1,10392.0,12900,16,0.8,1.34,2100.0,1.84,2500.0
03/11/2022,131081,SPTI,2,975.7,887,1,1.1,1.0,75.0,1.5,113.0
03/11/2022,131082,AEIV,2,1125.7,2010,3,0.56,1.05,7900.0,1.55,500.0
03/11/2022,131092,ARED,0,1000.15,50005,2,0.02,1.02,895158.0,1.52,4309.0
03/11/2022,131097,CEIG,2,235.2,784,6,0.3,1.11,241247.0,1.61,10.0
03/11/2022,131098,MALL,2,1269.84,2508,5,0.47,1.09,300.0,1.59,400.0
03/11/2022,131101,AQAR,2,2.07,3,1,0.69,1.0,412.0,1.5,20.0
03/11/2022,131206,JTEL,1,60170.21,26971,41,2.23,1.92,520.0,2.41,8265.0
03/11/2022,131207,CICO,2,12040.0,7000,2,1.72,1.02,1727.0,1.52,1481.0
03/11/2022,131213,RJAL,0,0.37,2,2,0.18,1.02,20499.0,1.52,37600.0
03/11/2022,131218,REAL,1,971.23,999,2,0.97,1.02,1000.0,1.52,1221.0
03/11/2022,131220,AIFE,1,418.1,113,1,3.7,1.0,4450.0,1.5,1887.0
03/11/2022,131222,PIEC,1,165.3,114,1,1.45,1.0,1900.0,1.5,8531.0
03/11/2022,131226,INVH,0,9118.78,26866,16,0.32,1.34,200.0,1.84,650.0
03/11/2022,131227,AMWL,0,2334.1,22730,12,0.1,1.25,55390.0,1.75,69044.0
03/11/2022,131230,SECO,0,195.0,500,3,0.39,1.05,279.0,1.55,450.0
03/11/2022,131233,ROYA,0,48.0,400,1,0.12,1.0,1404.0,1.5,400.0
03/11/2022,131234,AMAD,2,185.0,250,3,0.74,1.05,300.0,1.55,300.0
03/11/2022,131237,EMAR,0,182.0,1200,2,0.15,1.02,27901.0,1.52,77678.0
03/11/2022,131239,PHNX,2,7862.0,52410,12,0.15,1.25,138438.0,1.75,457601.0
03/11/2022,131240,MEET,2,103074.31,32722,2,3.15,1.02,1289.0,1.52,100.0
03/11/2022,131243,MSFT,2,5457.23,12403,23,0.43,1.51,4787.0,2.0,92646.0
03/11/2022,131247,UNAI,2,8365.39,20711,20,0.4,1.44,2995.0,1.93,6483.0
03/11/2022,131248,SHBC,0,477.45,705,6,0.66,1.11,45.0,1.61,10.0
03/11/2022,131256,ABUS,2,331.1,770,2,0.43,1.02,1000.0,1.52,1280.0
03/11/2022,131260,SALM,2,607.76,251,5,2.33,1.09,500.0,1.59,115.0
03/11/2022,131261,RICS,2,1768.01,5703,7,0.31,1.14,2722.0,1.64,15100.0
03/11/2022,131262,RUMM,2,22622.66,161554,39,0.14,1.87,236472.0,2.36,112100.0
03/11/2022,131265,THDI,2,9313.02,10020,28,0.92,1.62,500.0,2.11,3125.0
03/11/2022,131267,KAFA,2,3036.82,4001,11,0.75,1.23,1000.0,1.73,19600.0
03/11/2022,131268,THMA,2,1650.0,4400,9,0.37,1.18,6400.0,1.68,50405.0
03/11/2022,131269,FRST,2,53.28,222,1,0.24,1.0,4000.0,1.5,6767.0
03/11/2022,131270,PROF,2,5729.6,12640,6,0.45,1.11,1000.0,1.61,36039.0
03/11/2022,131274,DARA,1,749.12,1519,4,0.48,1.07,953.0,1.57,1000.0
03/11/2022,131275,SABK,2,276.0,600,2,0.46,1.02,10000.0,1.52,400.0
03/11/2022,131278,SHRA,2,0.74,1,1,0.74,1.0,760.0,1.5,200.0
03/11/2022,131283,SURA,2,743.8,2010,6,0.37,1.11,8439.0,1.61,33196.0
03/11/2022,131286,MANE,1,14190.35,8131,15,1.74,1.32,200.0,1.82,40.0
03/11/2022,131287,ENTK,2,26158.16,59310,57,0.44,2.29,10210.0,2.77,346.0
03/11/2022,131289,RUMI,2,570.0,1000,6,0.57,1.11,43104.0,1.61,1000.0
03/11/2022,141002,JPPC,2,72851.62,65610,15,1.1,1.32,490.0,1.82,335.0
03/11/2022,141004,JODA,2,120.71,46,2,2.61,1.02,279.0,1.52,59.0
03/11/2022,141006,AALU,1,28.7,10,1,2.87,1.0,200.0,1.5,100.0
03/11/2022,141009,ICAG,1,235.84,268,1,0.88,1.0,157.0,1.5,432.0
03/11/2022,141012,DADI,2,8340.22,8476,15,0.97,1.32,495.0,1.82,669.0
03/11/2022,141015,LEIN,0,158.65,130,2,1.21,1.02,550.0,1.52,100.0
03/11/2022,141018,JOPH,1,719789.44,21367,274,33.4,7.27,123.0,7.69,75.0
03/11/2022,141019,JOPI,2,5064.55,7235,7,0.7,1.14,150.0,1.64,3000.0
03/11/2022,141032,JDFI,2,25767.46,5928,17,3.95,1.36,900.0,1.86,50.0
03/11/2022,141036,ATTA,2,55.9,60,2,0.93,1.02,1258.0,1.52,200.0
03/11/2022,141043,APOT,1,29978.84,825,21,36.11,1.47,26.0,1.96,30.0
03/11/2022,141052,UMIC,1,663.2,320,3,2.06,1.05,450.0,1.55,9.0
03/11/2022,141058,ATCO,2,157316.16,356406,38,0.44,1.85,24943.0,2.34,25400.0
03/11/2022,141059,JNCC,0,37.34,1078,3,0.03,1.05,4422.0,1.55,4000.0
03/11/2022,141065,RMCC,2,3062.0,7530,10,0.4,1.2,7863.0,1.7,500.0
03/11/2022,141070,JOST,2,1133.5,4350,7,0.26,1.14,8060.0,1.64,1970.0
03/11/2022,141086,INOH,0,38832.36,33170,50,1.13,2.12,2078.0,2.61,500.0
03/11/2022,141091,NATA,2,111694.96,89604,15,1.2,1.32,500.0,1.82,475.0
03/11/2022,141097,MECE,0,116568.84,264317,180,0.42,5.11,40703.0,5.56,31950.0
03/11/2022,141098,ASPMM,2,2294.8,2870,7,0.79,1.14,1500.0,1.64,1250.0
03/11/2022,141106,IDMC,1,21566.5,35460,42,0.6,1.94,22478.0,2.43,93090.0
03/11/2022,141141,JVOI,2,15.55,6,2,2.59,1.02,49.0,1.52,250.0
03/11/2022,141204,JPHM,0,102.15,402,5,0.25,1.09,1810.0,1.59,1250.0
03/11/2022,141208,AQRM,2,1642.26,4830,7,0.34,1.14,5219.0,1.64,10.0
03/11/2022,141209,MBED,1,239.5,105,2,2.28,1.02,95.0,1.52,100.0
03/11/2022,141210,HPIC,1,25610.0,8550,6,2.99,1.11,250.0,1.61,5.0
03/11/2022,141213,CJCC,0,36.0,200,1,0.18,1.0,890.0,1.5,5000.0
03/11/2022,141214,ASAS,2,27.84,56,2,0.49,1.02,2432.0,1.52,10130.0
03/11/2022,141215,UCIC,2,6591.25,20125,7,0.32,1.14,2000.0,1.64,19210.0
03/11/2022,141216,SHLE,0,65.82,168,4,0.39,1.07,1490.0,1.57,52.0
03/11/2022,141217,IPCH,2,425.9,1150,3,0.37,1.05,9079.0,1.55,5000.0
03/11/2022,141223,SHBA,2,175566.4,33303,96,5.09,3.18,90.0,3.65,200.0
03/11/2022,142041,JOPT,1,408352.23,78008,243,5.21,6.55,385.0,6.98,1313.0
04/01/2022,111001,JOIB,1,129054.35,36321,70,3.53,2.58,228.0,3.06,1655.0
04/01/2022,111002,JOKB,1,348049.55,265467,48,1.3,2.08,4233.0,2.57,3000.0
04/01/2022,111004,THBK,1,1399.42,355,14,3.72,1.29,100.0,1.79,100.0
04/01/2022,111006,SIBK,1,18229.43,9098,17,1.98,1.36,3000.0,1.86,2000.0
04/01/2022,111007,UBSI,1,4602.0,2600,7,1.77,1.14,2000.0,1.64,5294.0
04/01/2022,111009,ABCO,1,8979.76,10202,13,0.88,1.27,3920.0,1.77,1148.0
04/01/2022,111017,EXFB,1,496387.84,244574,74,2.01,2.67,201.0,3.15,5855.0
04/01/2022,111021,CABK,1,146771.7,102454,68,1.41,2.54,1250.0,3.02,3874.0
04/01/2022,111022,BOJX,1,6769.2,3230,12,2.09,1.25,500.0,1.75,338.0
04/01/2022,111027,BAMB,0,6641.7,23230,31,0.28,1.69,17015.0,2.18,40050.0
04/01/2022,111033,AHLI,1,333527.45,347745,60,0.95,2.36,1346.0,2.84,100.0
04/01/2022,113023,ARBK,1,430014.6,90270,134,4.75,4.05,216.0,4.51,414.0
04/01/2022,121004,JOIN,1,5594.8,3820,14,1.43,1.29,990.0,1.79,155.0
04/01/2022,121020,AIUI,2,3270.65,2207,17,1.47,1.36,250.0,1.86,0.0
04/01/2022,121025,TIIC,1,290.29,196,4,1.48,1.07,4577.0,1.57,25.0
04/01/2022,121026,ARAS,2,40.0,200,1,0.2,1.0,16000.0,1.5,18900.0
04/01/2022,131003,JOHT,2,109.5,50,1,2.19,1.0,150.0,1.5,200.0
04/01/2022,131004,JOEP,1,282891.13,240686,68,1.17,2.54,100224.0,3.02,93711.0
04/01/2022,131010,IREL,1,500.0,50,1,10.0,1.0,50.0,1.5,150.0
04/01/2022,131013,PRES,0,264.0,1200,2,0.22,1.02,1250.0,1.52,1200.0
04/01/2022,131017,JDPC,2,42374.45,84791,60,0.49,2.36,4980.0,2.84,16015.0
04/01/2022,131018,MHFZ,2,8599.01,11213,23,0.76,1.51,2000.0,2.0,1000.0
04/01/2022,131022,JDFS,1,8460.7,1076,12,7.85,1.25,91.0,1.75,25.0
04/01/2022,131025,JEIH,2,615.0,1000,4,0.61,1.07,1750.0,1.57,2000.0
04/01/2022,131052,AIEI,1,1400.0,500,3,2.78,1.05,200.0,1.55,200.0
04/01/2022,131064,ABLA,0,1179.0,13100,2,0.09,1.02,340629.0,1.52,106903.0
04/01/2022,131069,UINV,2,153601.96,146829,134,1.02,4.05,1000.0,4.51,3000.0
04/01/2022,131073,ULDC,2,99589.31,57614,93,1.69,3.11,300.0,3.58,23746.0
04/01/2022,131076,JNTH,2,123697.29,177378,90,0.68,3.05,3060.0,3.52,4000.0
04/01/2022,131077,SPIC,1,8181.26,7252,15,1.12,1.32,7005.0,1.82,5150.0
04/01/2022,131081,SPTI,2,722.16,708,2,1.02,1.02,13.0,1.52,140.0
04/01/2022,131082,AEIV,2,8782.38,15060,12,0.58,1.25,4290.0,1.75,892.0
04/01/2022,131088,EJAD,0,45.0,500,1,0.09,1.0,400.0,1.5,10000.0
04/01/2022,131092,ARED,0,36926.18,1229206,68,0.03,2.54,609705.0,3.02,302800.0
04/01/2022,131101,AQAR,2,1343.5,1900,3,0.7,1.05,500.0,1.55,550.0
04/01/2022,131206,JTEL,1,65947.04,30342,47,2.14,2.05,500.0,2.54,500.0
04/01/2022,131208,NAQL,2,1.84,8,2,0.23,1.02,64965.0,1.52,45110.0
04/01/2022,131217,IPRO,0,14605.56,121640,62,0.12,2.4,15010.0,2.88,1203600.0
04/01/2022,131222,PIEC,1,1800.0,1000,1,1.8,1.0,263.0,1.5,2500.0
04/01/2022,131224,IBFM,2,2983.91,5600,6,0.53,1.11,37376.0,1.61,6000.0
04/01/2022,131225,INMA,0,74.31,181,2,0.41,1.02,4633.0,1.52,429.0
04/01/2022,131226,INVH,0,5688.5,17670,16,0.3,1.34,2600.0,1.84,2000.0
04/01/2022,131227,AMWL,0,990.6,9005,2,0.11,1.02,185927.0,1.52,30700.0
04/01/2022,131229,JRCD,2,13489.0,28100,4,0.48,1.07,1500.0,1.57,9000.0
04/01/2022,131230,SECO,0,117.04,192,2,0.6,1.02,1000.0,1.52,100.0
04/01/2022,131234,AMAD,2,53702.56,75473,22,0.7,1.49,900.0,1.98,13004.0
04/01/2022,131235,WIVA,2,3670.3,5980,11,0.61,1.23,1630.0,1.73,950.0
04/01/2022,131236,IHCO,2,3570.0,8500,10,0.42,1.2,6100.0,1.7,6000.0
04/01/2022,131238,NOTI,2,1015.0,400,4,2.53,1.07,100.0,1.57,2165.0
04/01/2022,131239,PHNX,2,2241.9,12455,10,0.18,1.2,92903.0,1.7,350315.0
04/01/2022,131241,COHO,2,70487.5,92750,13,0.75,1.27,3050.0,1.77,1800.0
04/01/2022,131243,MSFT,2,44045.08,100757,70,0.42,2.58,8075.0,3.06,194.0
04/01/2022,131245,NCMD,2,1411.14,529,3,2.66,1.05,150.0,1.55,200.0
04/01/2022,131246,HIPR,2,163939.18,269650,64,0.6,2.45,12762.0,2.93,3400.0
04/01/2022,131247,UNAI,2,11105.86,14870,30,0.74,1.67,1450.0,2.16,1786.0
04/01/2022,131251,FFCO,2,1483.0,2600,7,0.57,1.14,4032.0,1.64,15.0
04/01/2022,131252,JOMC,2,158.62,103,1,1.54,1.0,19.0,1.5,250.0
04/01/2022,131253,JIIG,2,87.5,250,1,0.35,1.0,0.0,1.5,1.0
04/01/2022,131255,DERA,2,142.0,200,1,0.71,1.0,1300.0,1.5,600.0
04/01/2022,131256,ABUS,2,232.6,540,3,0.43,1.05,3060.0,1.55,2780.0
04/01/2022,131261,RICS,2,180.0,600,1,0.3,1.0,5250.0,1.5,4400.0
04/01/2022,131262,RUMM,2,43908.02,121963,74,0.36,2.67,79788.0,3.15,179800.0
04/01/2022,131263,CARD,2,4.0,50,1,0.08,1.0,40838.0,1.5,93681.0
04/01/2022,131265,THDI,2,823.5,325,2,2.53,1.02,100.0,1.52,500.0
04/01/2022,131267,KAFA,2,173.7,310,3,0.56,1.05,450.0,1.55,400.0
04/01/2022,131268,THMA,2,11038.05,22055,29,0.5,1.64,7445.0,2.13,33000.0
04/01/2022,131269,FRST,2,2.5,12,2,0.2,1.02,47850.0,1.52,22614.0
04/01/2022,131270,PROF,2,7247.7,16106,14,0.45,1.29,73485.0,1.79,815.0
04/01/2022,131274,DARA,2,9303.08,17551,14,0.53,1.29,4115.0,1.79,4000.0
04/01/2022,131275,SABK,2,8024.0,11800,10,0.68,1.2,5000.0,1.7,3850.0
04/01/2022,131278,SHRA,2,12111.66,12641,28,0.95,1.62,2289.0,2.11,6480.0
04/01/2022,131281,AMWJ,2,260.0,2000,1,0.13,1.0,74900.0,1.5,3000.0
04/01/2022,131282,DAIF,2,1047.0,4000,4,0.26,1.07,11190.0,1.57,26369.0
04/01/2022,131283,SURA,2,1823.08,3479,6,0.52,1.11,8850.0,1.61,8261.0
04/01/2022,131285,AMON,2,37992.5,45574,34,0.82,1.76,1063.0,2.25,750.0
04/01/2022,131286,MANE,1,144246.75,94813,173,1.5,4.95,1000.0,5.4,1022.0
04/01/2022,141002,JPPC,2,6413.26,2105,18,3.01,1.4,150.0,1.89,50.0
04/01/2022,141003,APCT,2,44883.22,32381,55,1.35,2.24,1200.0,2.72,500.0
04/01/2022,141006,AALU,2,13989.83,4893,8,2.81,1.16,700.0,1.66,1100.0
04/01/2022,141009,ICAG,2,65979.14,61880,95,1.04,3.16,51.0,3.63,2000.0
04/01/2022,141010,ACDT,2,1693.0,1352,5,1.25,1.09,1000.0,1.59,3000.0
04/01/2022,141012,DADI,2,26623.01,22329,15,1.18,1.32,3370.0,1.82,350.0
04/01/2022,141015,JOCF,0,4039.0,3200,8,1.26,1.16,1000.0,1.66,250.0
04/01/2022,141017,JOPC,0,13.5,150,1,0.09,1.0,1000.0,1.5,650.0
04/01/2022,141018,JOPH,1,890381.32,50216,119,17.63,3.71,501.0,4.18,690.0
04/01/2022,141019,JOPI,2,3990.35,5189,21,0.76,1.46,2800.0,1.95,1800.0
04/01/2022,141023,APHC,0,150.15,385,2,0.39,1.02,0.0,1.52,150.0
04/01/2022,141026,JOIC,0,522028.89,269137,15,1.65,1.32,100.0,1.82,0.0
04/01/2022,141036,ATTA,2,1003345.07,512299,219,1.93,6.0,1500.0,6.44,11000.0
04/01/2022,141039,WIRE,2,9380.64,42822,14,0.21,1.29,121308.0,1.79,3268.0
04/01/2022,141043,APOT,1,33544.74,1280,25,26.2,1.56,69.0,2.05,30.0
04/01/2022,141052,UMIC,1,3378.16,1522,6,2.18,1.11,400.0,1.61,100.0
04/01/2022,141055,JOIR,2,20206.41,35285,32,0.57,1.71,9060.0,2.2,1500.0
04/01/2022,141058,ATCO,2,24021.96,14298,47,1.67,2.05,2999.0,2.54,1300.0
04/01/2022,141061,ELZA,0,135.0,300,3,0.45,1.05,200.0,1.55,314.0
04/01/2022,141065,RMCC,2,2356.6,5014,8,0.46,1.16,10645.0,1.66,4966.0
04/01/2022,141070,JOST,2,6404.62,20014,12,0.32,1.25,96609.0,1.75,327081.0
04/01/2022,141072,AEIN,0,1947.6,10250,13,0.19,1.27,18205.0,1.77,15400.0
04/01/2022,141074,UTOB,2,24588.06,27167,45,0.89,2.01,3098.0,2.5,1350.0
04/01/2022,141084,NATP,2,278.0,200,4,1.39,1.07,12647.0,1.57,0.0
04/01/2022,141086,INOH,0,59257.2,17200,38,3.36,1.85,750.0,2.34,1500.0
04/01/2022,141091,NATA,2,219547.57,201105,186,1.06,5.24,100.0,5.69,6265.0
04/01/2022,141094,NDAR,2,22262.43,9884,34,2.19,1.76,200.0,2.25,500.0
04/01/2022,141097,MECE,0,18200.74,38722,29,0.47,1.64,5000.0,2.13,38500.0
04/01/2022,141106,IDMC,1,33161.73,55243,27,0.6,1.6,31576.0,2.09,24530.0
04/01/2022,141141,JVOI,2,918.0,306,1,3.0,1.0,1000.0,1.5,194.0
04/01/2022,141204,JPHM,0,12277.34,29327,29,0.41,1.64,1000.0,2.13,11327.0
04/01/2022,141208,AQRM,2,139287.13,178311,196,0.77,5.48,7311.0,5.92,24664.0
04/01/2022,141209,MBED,1,4612.47,1896,5,2.43,1.09,2.0,1.59,2000.0
04/01/2022,141210,HPIC,1,15211.0,4000,6,3.8,1.11,370.0,1.61,550.0
04/01/2022,141215,UCIC,2,7029.7,16080,13,0.43,1.27,4700.0,1.77,38720.0
04/01/2022,141216,SHLE,0,6074.4,13230,15,0.45,1.32,1700.0,1.82,250.0
04/01/2022,141217,IPCH,2,16662.18,17500,39,0.94,1.87,100.0,2.36,3150.0
04/01/2022,141220,MANS,0,158.35,665,3,0.23,1.05,1597.0,1.55,1905.0
04/01/2022,142041,JOPT,1,343150.12,99125,165,3.43,4.77,4339.0,5.22,3338.0
04/04/2022,111001,JOIB,1,75083.49,19975,35,3.75,1.78,500.0,2.27,1000.0
04/04/2022,111002,JOKB,1,8196.7,5840,9,1.4,1.18,218.0,1.68,3121.0
04/04/2022,111003,JCBK,2,32.92,35,2,0.94,1.02,489.0,1.52,250.0
04/04/2022,111004,THBK,1,893.75,247,2,3.6,1.02,89.0,1.52,2.0
04/04/2022,111006,SIBK,1,5008.4,2636,3,1.9,1.05,8941.0,1.55,2000.0
04/04/2022,111007,UBSI,1,567209.22,327554,31,1.73,1.69,300.0,2.18,100.0
04/04/2022,111009,ABCO,1,6561.6,7146,7,0.9,1.14,409.0,1.64,8540.0
04/04/2022,111017,CAPL,1,147589.05,69921,64,2.1,2.45,8225.0,2.93,4000.0
04/04/2022,111021,CABK,1,29287.29,21061,26,1.39,1.58,18688.0,2.07,1599.0
04/04/2022,111022,BOJX,1,8703.62,4394,12,1.96,1.25,160.0,1.75,1101.0
04/04/2022,111033,AHLI,1,84944.73,83615,49,1.01,2.1,42000.0,2.59,123514.0
04/04/2022,113023,ARBK,1,171788.22,38610,109,4.43,3.48,10818.0,3.95,1548.0
04/04/2022,121004,JOIN,1,3314.66,2162,11,1.53,1.23,120.0,1.73,0.0
04/04/2022,121025,TIIC,1,132.0,100,1,1.32,1.0,150.0,1.5,1949.0
04/04/2022,131004,JOEP,1,262492.86,202599,75,1.28,2.7,22273.0,3.18,1300.0
04/04/2022,131017,JDPC,2,4790.7,16485,14,0.29,1.29,4850.0,1.79,4420.0
04/04/2022,131019,TAJM,2,35.36,101,2,0.35,1.02,20704.0,1.52,2472.0
04/04/2022,131023,JITC,2,174.0,150,1,1.16,1.0,486.0,1.5,100.0
04/04/2022,131027,JOMA,0,13346.9,424480,22,0.03,1.49,60000.0,1.98,2970000.0
04/04/2022,131064,ABLA,0,6360.08,79501,8,0.08,1.16,9499.0,1.66,335134.0
04/04/2022,131073,ULDC,2,130824.65,108787,191,1.18,5.37,3748.0,5.81,1.0
04/04/2022,131076,JNTH,2,2778.0,9260,5,0.3,1.09,36168.0,1.59,7000.0
04/04/2022,131077,SPIC,1,184360.5,233694,208,0.78,5.75,138.0,6.19,936.0
04/04/2022,131082,AEIV,2,400.64,702,3,0.57,1.05,4228.0,1.55,348.0
04/04/2022,131087,REDV,2,320.0,500,1,0.64,1.0,515.0,1.5,1000.0
04/04/2022,131090,UCFI,2,712.5,750,2,0.95,1.02,1310.0,1.52,1100.0
04/04/2022,131206,JTEL,1,37835.16,18350,38,2.05,1.85,3403.0,2.34,20.0
04/04/2022,131207,CICO,2,2.9,2,1,1.45,1.0,250.0,1.5,998.0
04/04/2022,131208,NAQL,2,14038.5,77850,22,0.18,1.49,46030.0,1.98,62900.0
04/04/2022,131213,RJAL,0,4014.91,20071,2,0.2,1.02,37500.0,1.52,33000.0
04/04/2022,131217,IPRO,0,1620.18,18002,11,0.09,1.23,19001.0,1.73,390214.0
